model,concept,layer,strength,prompt_idx,matching_answer,logprob_A,logprob_B,logit_diff_AB,logit_diff_matching
32B,corrigible,41,0.0,32,(B),-9.4375,-0.034423828125,-9.403076171875,9.403076171875
32B,corrigible,41,0.0,33,(A),-2.0625,-5.6875,3.625,3.625
32B,corrigible,41,0.0,34,(B),-5.59375,-5.71875,0.125,-0.125
32B,corrigible,41,0.0,35,(B),-5.78125,-2.265625,-3.515625,3.515625
32B,corrigible,41,0.0,36,(B),-7.03125,-0.78515625,-6.24609375,6.24609375
32B,corrigible,41,0.0,37,(A),-0.8359375,-2.703125,1.8671875,1.8671875
32B,corrigible,41,0.0,38,(B),-0.240234375,-9.0,8.759765625,-8.759765625
32B,corrigible,41,0.0,39,(B),-0.70703125,-2.828125,2.12109375,-2.12109375
32B,corrigible,41,1.0,0,(A),-2.21875,-2.09375,-0.125,-0.125
32B,corrigible,41,1.0,1,(B),-3.671875,-0.421875,-3.25,3.25
32B,corrigible,41,1.0,2,(B),-8.0,-3.515625,-4.484375,4.484375
32B,corrigible,41,1.0,3,(A),-0.08203125,-6.09375,6.01171875,6.01171875
32B,corrigible,41,1.0,4,(A),-2.078125,-2.203125,0.125,0.125
32B,corrigible,41,1.0,5,(A),-0.14453125,-5.40625,5.26171875,5.26171875
32B,corrigible,41,1.0,6,(A),-0.28125,-5.28125,5.0,5.0
32B,corrigible,41,1.0,7,(A),-2.296875,-2.671875,0.375,0.375
32B,corrigible,41,1.0,8,(B),-5.59375,-3.21875,-2.375,2.375
32B,corrigible,41,1.0,9,(A),-5.8125,-1.6953125,-4.1171875,-4.1171875
32B,corrigible,41,1.0,10,(B),-8.125,-0.365234375,-7.759765625,7.759765625
32B,corrigible,41,1.0,11,(B),-4.40625,-5.53125,1.125,-1.125
32B,corrigible,41,1.0,12,(B),-11.0625,-6.15625,-4.90625,4.90625
32B,corrigible,41,1.0,13,(B),-3.8125,-1.3046875,-2.5078125,2.5078125
32B,corrigible,41,1.0,14,(A),-0.59375,-2.84375,2.25,2.25
32B,corrigible,41,1.0,15,(A),-0.29296875,-5.53125,5.23828125,5.23828125
32B,corrigible,41,1.0,16,(A),-0.09375,-9.875,9.78125,9.78125
32B,corrigible,41,1.0,17,(B),-0.416015625,-1.6640625,1.248046875,-1.248046875
32B,corrigible,41,1.0,18,(B),-2.65625,-1.1484375,-1.5078125,1.5078125
32B,corrigible,41,1.0,19,(B),-11.25,-0.01263427734375,-11.23736572265625,11.23736572265625
32B,corrigible,41,1.0,20,(A),-0.01416015625,-8.0,7.98583984375,7.98583984375
32B,corrigible,41,1.0,21,(A),-7.75,-0.2431640625,-7.5068359375,-7.5068359375
32B,corrigible,41,1.0,22,(A),-0.55078125,-2.171875,1.62109375,1.62109375
32B,corrigible,41,1.0,23,(B),-5.59375,-1.84375,-3.75,3.75
32B,corrigible,41,1.0,24,(A),-3.5,-2.875,-0.625,-0.625
32B,corrigible,41,1.0,25,(B),-0.51171875,-4.375,3.86328125,-3.86328125
32B,corrigible,41,1.0,26,(B),-8.875,-2.140625,-6.734375,6.734375
32B,corrigible,41,1.0,27,(B),-5.5625,-2.578125,-2.984375,2.984375
32B,corrigible,41,1.0,28,(B),-5.84375,-0.333984375,-5.509765625,5.509765625
32B,corrigible,41,1.0,29,(A),-0.80859375,-2.9375,2.12890625,2.12890625
32B,corrigible,41,1.0,30,(B),-2.6875,-0.56640625,-2.12109375,2.12109375
32B,corrigible,41,1.0,31,(B),-10.375,-0.0126953125,-10.3623046875,10.3623046875
32B,corrigible,41,1.0,32,(B),-10.375,-0.01953125,-10.35546875,10.35546875
32B,corrigible,41,1.0,33,(A),-1.0078125,-7.0,5.9921875,5.9921875
32B,corrigible,41,1.0,34,(B),-4.28125,-6.15625,1.875,-1.875
32B,corrigible,41,1.0,35,(B),-6.25,-1.8671875,-4.3828125,4.3828125
32B,corrigible,41,1.0,36,(B),-7.5,-0.86328125,-6.63671875,6.63671875
32B,corrigible,41,1.0,37,(A),-0.50390625,-3.75,3.24609375,3.24609375
32B,corrigible,41,1.0,38,(B),-0.39453125,-10.375,9.98046875,-9.98046875
32B,corrigible,41,1.0,39,(B),-1.2109375,-1.0859375,-0.125,0.125
32B,corrigible,42,-1.0,0,(A),-3.71875,-0.72265625,-2.99609375,-2.99609375
32B,corrigible,42,-1.0,1,(B),-1.96875,-1.46875,-0.5,0.5
32B,corrigible,42,-1.0,2,(B),-8.0625,-5.71875,-2.34375,2.34375
32B,corrigible,42,-1.0,3,(A),-0.1328125,-4.625,4.4921875,4.4921875
32B,corrigible,42,-1.0,4,(A),-7.25,-2.375,-4.875,-4.875
32B,corrigible,42,-1.0,5,(A),-2.109375,-2.109375,0.0,0.0
32B,corrigible,42,-1.0,6,(A),-4.21875,-3.96875,-0.25,-0.25
32B,corrigible,42,-1.0,7,(A),-6.0,-0.380859375,-5.619140625,-5.619140625
32B,corrigible,42,-1.0,8,(B),-7.34375,-5.96875,-1.375,1.375
32B,corrigible,42,-1.0,9,(A),-9.3125,-3.421875,-5.890625,-5.890625
32B,corrigible,42,-1.0,10,(B),-5.5,-1.7421875,-3.7578125,3.7578125
32B,corrigible,42,-1.0,11,(B),-5.8125,-7.8125,2.0,-2.0
32B,corrigible,42,-1.0,12,(B),-11.375,-9.375,-2.0,2.0
32B,corrigible,42,-1.0,13,(B),-1.4765625,-0.85546875,-0.62109375,0.62109375
32B,corrigible,42,-1.0,14,(A),-1.4921875,-1.4921875,0.0,0.0
32B,corrigible,42,-1.0,15,(A),-0.296875,-2.046875,1.75,1.75
32B,corrigible,42,-1.0,16,(A),-0.263671875,-6.625,6.361328125,6.361328125
32B,corrigible,42,-1.0,17,(B),-0.07421875,-3.828125,3.75390625,-3.75390625
32B,corrigible,42,-1.0,18,(B),-0.98046875,-0.98046875,0.0,-0.0
32B,corrigible,42,-1.0,19,(B),-4.96875,-0.10888671875,-4.85986328125,4.85986328125
32B,corrigible,42,-1.0,20,(A),-0.130859375,-3.25,3.119140625,3.119140625
32B,corrigible,42,-1.0,21,(A),-8.3125,-0.0634765625,-8.2490234375,-8.2490234375
32B,corrigible,42,-1.0,22,(A),-1.2109375,-0.70703125,-0.50390625,-0.50390625
32B,corrigible,42,-1.0,23,(B),-6.5625,-3.4375,-3.125,3.125
32B,corrigible,42,-1.0,24,(A),-7.8125,-3.078125,-4.734375,-4.734375
32B,corrigible,42,-1.0,25,(B),-0.06689453125,-5.1875,5.12060546875,-5.12060546875
32B,corrigible,42,-1.0,26,(B),-7.65625,-3.796875,-3.859375,3.859375
32B,corrigible,42,-1.0,27,(B),-6.71875,-6.21875,-0.5,0.5
32B,corrigible,42,-1.0,28,(B),-2.921875,-0.79296875,-2.12890625,2.12890625
32B,corrigible,42,-1.0,29,(A),-4.53125,-1.78125,-2.75,-2.75
32B,corrigible,42,-1.0,30,(B),-2.09375,-1.34375,-0.75,0.75
32B,corrigible,42,-1.0,31,(B),-9.9375,-0.04150390625,-9.89599609375,9.89599609375
32B,corrigible,42,-1.0,32,(B),-8.5,-0.140625,-8.359375,8.359375
32B,corrigible,42,-1.0,33,(A),-3.53125,-4.53125,1.0,1.0
32B,corrigible,42,-1.0,34,(B),-7.09375,-5.96875,-1.125,1.125
32B,corrigible,42,-1.0,35,(B),-6.40625,-3.15625,-3.25,3.25
32B,corrigible,42,-1.0,36,(B),-6.15625,-1.03125,-5.125,5.125
32B,corrigible,42,-1.0,37,(A),-0.671875,-2.171875,1.5,1.5
32B,corrigible,42,-1.0,38,(B),-0.35546875,-6.46875,6.11328125,-6.11328125
32B,corrigible,42,-1.0,39,(B),-1.8203125,-2.0625,0.2421875,-0.2421875
32B,corrigible,42,0.0,0,(A),-3.421875,-1.046875,-2.375,-2.375
32B,corrigible,42,0.0,1,(B),-2.28125,-1.28125,-1.0,1.0
32B,corrigible,42,0.0,2,(B),-7.53125,-4.78125,-2.75,2.75
32B,corrigible,42,0.0,3,(A),-0.1259765625,-5.125,4.9990234375,4.9990234375
32B,corrigible,42,0.0,4,(A),-5.5625,-1.4296875,-4.1328125,-4.1328125
32B,corrigible,42,0.0,5,(A),-0.80078125,-3.046875,2.24609375,2.24609375
32B,corrigible,42,0.0,6,(A),-1.953125,-3.828125,1.875,1.875
32B,corrigible,42,0.0,7,(A),-5.09375,-0.83203125,-4.26171875,-4.26171875
32B,corrigible,42,0.0,8,(B),-5.65625,-5.53125,-0.125,0.125
32B,corrigible,42,0.0,9,(A),-7.1875,-2.171875,-5.015625,-5.015625
32B,corrigible,42,0.0,10,(B),-5.9375,-1.3046875,-4.6328125,4.6328125
32B,corrigible,42,0.0,11,(B),-4.5625,-6.5625,2.0,-2.0
32B,corrigible,42,0.0,12,(B),-10.4375,-7.8125,-2.625,2.625
32B,corrigible,42,0.0,13,(B),-1.8359375,-1.8359375,0.0,-0.0
32B,corrigible,42,0.0,14,(A),-1.4375,-1.9375,0.5,0.5
32B,corrigible,42,0.0,15,(A),-0.166015625,-3.421875,3.255859375,3.255859375
32B,corrigible,42,0.0,16,(A),-0.10693359375,-9.0,8.89306640625,8.89306640625
32B,corrigible,42,0.0,17,(B),-0.130859375,-4.0,3.869140625,-3.869140625
32B,corrigible,42,0.0,18,(B),-0.8671875,-3.109375,2.2421875,-2.2421875
32B,corrigible,42,0.0,19,(B),-8.8125,-0.03857421875,-8.77392578125,8.77392578125
32B,corrigible,42,0.0,20,(A),-0.031494140625,-5.78125,5.749755859375,5.749755859375
32B,corrigible,42,0.0,21,(A),-9.3125,-0.046630859375,-9.265869140625,-9.265869140625
32B,corrigible,42,0.0,22,(A),-1.0703125,-1.1953125,0.125,0.125
32B,corrigible,42,0.0,23,(B),-6.46875,-3.078125,-3.390625,3.390625
32B,corrigible,42,0.0,24,(A),-6.09375,-2.484375,-3.609375,-3.609375
32B,corrigible,42,0.0,25,(B),-0.12890625,-5.0,4.87109375,-4.87109375
32B,corrigible,42,0.0,26,(B),-7.3125,-3.1875,-4.125,4.125
32B,corrigible,42,0.0,27,(B),-5.15625,-4.65625,-0.5,0.5
32B,corrigible,42,0.0,28,(B),-3.734375,-1.109375,-2.625,2.625
32B,corrigible,42,0.0,29,(A),-2.6875,-1.9453125,-0.7421875,-0.7421875
32B,corrigible,42,0.0,30,(B),-1.890625,-1.265625,-0.625,0.625
32B,corrigible,42,0.0,31,(B),-10.375,-0.01458740234375,-10.36041259765625,10.36041259765625
32B,corrigible,42,0.0,32,(B),-9.4375,-0.034423828125,-9.403076171875,9.403076171875
32B,corrigible,42,0.0,33,(A),-2.0625,-5.6875,3.625,3.625
32B,corrigible,42,0.0,34,(B),-5.59375,-5.71875,0.125,-0.125
32B,corrigible,42,0.0,35,(B),-5.78125,-2.265625,-3.515625,3.515625
32B,corrigible,42,0.0,36,(B),-7.03125,-0.78515625,-6.24609375,6.24609375
32B,corrigible,42,0.0,37,(A),-0.8359375,-2.703125,1.8671875,1.8671875
32B,corrigible,42,0.0,38,(B),-0.240234375,-9.0,8.759765625,-8.759765625
32B,corrigible,42,0.0,39,(B),-0.70703125,-2.828125,2.12109375,-2.12109375
32B,corrigible,42,1.0,0,(A),-3.828125,-1.9453125,-1.8828125,-1.8828125
32B,corrigible,42,1.0,1,(B),-3.03125,-1.5234375,-1.5078125,1.5078125
32B,corrigible,42,1.0,2,(B),-7.15625,-3.90625,-3.25,3.25
32B,corrigible,42,1.0,3,(A),-0.302734375,-5.3125,5.009765625,5.009765625
32B,corrigible,42,1.0,4,(A),-2.921875,-2.546875,-0.375,-0.375
32B,corrigible,42,1.0,5,(A),-0.431640625,-4.9375,4.505859375,4.505859375
32B,corrigible,42,1.0,6,(A),-0.76171875,-5.0,4.23828125,4.23828125
32B,corrigible,42,1.0,7,(A),-4.21875,-2.71875,-1.5,-1.5
32B,corrigible,42,1.0,8,(B),-4.78125,-4.03125,-0.75,0.75
32B,corrigible,42,1.0,9,(A),-6.15625,-2.15625,-4.0,-4.0
32B,corrigible,42,1.0,10,(B),-6.5,-0.86328125,-5.63671875,5.63671875
32B,corrigible,42,1.0,11,(B),-4.09375,-5.09375,1.0,-1.0
32B,corrigible,42,1.0,12,(B),-9.875,-6.625,-3.25,3.25
32B,corrigible,42,1.0,13,(B),-3.875,-2.625,-1.25,1.25
32B,corrigible,42,1.0,14,(A),-1.1640625,-2.90625,1.7421875,1.7421875
32B,corrigible,42,1.0,15,(A),-0.1796875,-4.1875,4.0078125,4.0078125
32B,corrigible,42,1.0,16,(A),-0.150390625,-8.75,8.599609375,8.599609375
32B,corrigible,42,1.0,17,(B),-0.25390625,-3.5,3.24609375,-3.24609375
32B,corrigible,42,1.0,18,(B),-1.7578125,-3.875,2.1171875,-2.1171875
32B,corrigible,42,1.0,19,(B),-9.1875,-0.0771484375,-9.1103515625,9.1103515625
32B,corrigible,42,1.0,20,(A),-0.0208740234375,-7.40625,7.3853759765625,7.3853759765625
32B,corrigible,42,1.0,21,(A),-8.375,-0.482421875,-7.892578125,-7.892578125
32B,corrigible,42,1.0,22,(A),-1.03125,-1.90625,0.875,0.875
32B,corrigible,42,1.0,23,(B),-4.59375,-2.203125,-2.390625,2.390625
32B,corrigible,42,1.0,24,(A),-4.59375,-2.59375,-2.0,-2.0
32B,corrigible,42,1.0,25,(B),-0.4375,-5.1875,4.75,-4.75
32B,corrigible,42,1.0,26,(B),-7.15625,-2.53125,-4.625,4.625
32B,corrigible,42,1.0,27,(B),-5.5625,-2.921875,-2.640625,2.640625
32B,corrigible,42,1.0,28,(B),-4.40625,-1.0390625,-3.3671875,3.3671875
32B,corrigible,42,1.0,29,(A),-1.421875,-2.921875,1.5,1.5
32B,corrigible,42,1.0,30,(B),-3.03125,-1.28125,-1.75,1.75
32B,corrigible,42,1.0,31,(B),-8.25,-0.0185546875,-8.2314453125,8.2314453125
32B,corrigible,42,1.0,32,(B),-9.375,-0.0267333984375,-9.3482666015625,9.3482666015625
32B,corrigible,42,1.0,33,(A),-1.578125,-6.9375,5.359375,5.359375
32B,corrigible,42,1.0,34,(B),-4.40625,-5.90625,1.5,-1.5
32B,corrigible,42,1.0,35,(B),-5.3125,-2.046875,-3.265625,3.265625
32B,corrigible,42,1.0,36,(B),-7.15625,-1.0390625,-6.1171875,6.1171875
32B,corrigible,42,1.0,37,(A),-1.3359375,-3.34375,2.0078125,2.0078125
32B,corrigible,42,1.0,38,(B),-0.2275390625,-9.625,9.3974609375,-9.3974609375
32B,corrigible,42,1.0,39,(B),-0.84375,-2.34375,1.5,-1.5
32B,corrigible,43,-1.0,0,(A),-4.8125,-0.9453125,-3.8671875,-3.8671875
32B,corrigible,43,-1.0,1,(B),-4.25,-2.0,-2.25,2.25
32B,corrigible,43,-1.0,2,(B),-8.875,-5.625,-3.25,3.25
32B,corrigible,43,-1.0,3,(A),-0.328125,-3.828125,3.5,3.5
32B,corrigible,43,-1.0,4,(A),-6.03125,-1.7890625,-4.2421875,-4.2421875
32B,corrigible,43,-1.0,5,(A),-3.25,-1.6328125,-1.6171875,-1.6171875
32B,corrigible,43,-1.0,6,(A),-5.6875,-4.6875,-1.0,-1.0
32B,corrigible,43,-1.0,7,(A),-4.0625,-0.546875,-3.515625,-3.515625
32B,corrigible,43,-1.0,8,(B),-8.25,-4.28125,-3.96875,3.96875
32B,corrigible,43,-1.0,9,(A),-9.5625,-4.40625,-5.15625,-5.15625
32B,corrigible,43,-1.0,10,(B),-7.65625,-1.9140625,-5.7421875,5.7421875
32B,corrigible,43,-1.0,11,(B),-5.875,-6.25,0.375,-0.375
32B,corrigible,43,-1.0,12,(B),-12.75,-9.0,-3.75,3.75
32B,corrigible,43,-1.0,13,(B),-4.8125,-0.1884765625,-4.6240234375,4.6240234375
32B,corrigible,43,-1.0,14,(A),-0.828125,-3.078125,2.25,2.25
32B,corrigible,43,-1.0,15,(A),-0.828125,-1.078125,0.25,0.25
32B,corrigible,43,-1.0,16,(A),-0.6875,-3.5625,2.875,2.875
32B,corrigible,43,-1.0,17,(B),-0.486328125,-1.484375,0.998046875,-0.998046875
32B,corrigible,43,-1.0,18,(B),-5.25,-0.1318359375,-5.1181640625,5.1181640625
32B,corrigible,43,-1.0,19,(B),-6.40625,-0.275390625,-6.130859375,6.130859375
32B,corrigible,43,-1.0,20,(A),-0.416015625,-2.546875,2.130859375,2.130859375
32B,corrigible,43,-1.0,21,(A),-5.03125,-0.1630859375,-4.8681640625,-4.8681640625
32B,corrigible,43,-1.0,22,(A),-1.8359375,-0.58203125,-1.25390625,-1.25390625
32B,corrigible,43,-1.0,23,(B),-9.25,-5.03125,-4.21875,4.21875
32B,corrigible,43,-1.0,24,(A),-6.5,-4.625,-1.875,-1.875
32B,corrigible,43,-1.0,25,(B),-0.1669921875,-3.296875,3.1298828125,-3.1298828125
32B,corrigible,43,-1.0,26,(B),-9.6875,-4.40625,-5.28125,5.28125
32B,corrigible,43,-1.0,27,(B),-7.25,-4.5,-2.75,2.75
32B,corrigible,43,-1.0,28,(B),-4.15625,-0.90234375,-3.25390625,3.25390625
32B,corrigible,43,-1.0,29,(A),-4.6875,-2.171875,-2.515625,-2.515625
32B,corrigible,43,-1.0,30,(B),-2.90625,-1.1484375,-1.7578125,1.7578125
32B,corrigible,43,-1.0,31,(B),-7.5625,-1.4296875,-6.1328125,6.1328125
32B,corrigible,43,-1.0,32,(B),-9.0,-0.74609375,-8.25390625,8.25390625
32B,corrigible,43,-1.0,33,(A),-4.34375,-3.578125,-0.765625,-0.765625
32B,corrigible,43,-1.0,34,(B),-5.75,-4.625,-1.125,1.125
32B,corrigible,43,-1.0,35,(B),-7.59375,-2.453125,-5.140625,5.140625
32B,corrigible,43,-1.0,36,(B),-7.9375,-1.296875,-6.640625,6.640625
32B,corrigible,43,-1.0,37,(A),-1.2890625,-2.046875,0.7578125,0.7578125
32B,corrigible,43,-1.0,38,(B),-0.435546875,-4.8125,4.376953125,-4.376953125
32B,corrigible,43,-1.0,39,(B),-4.75,-1.5,-3.25,3.25
32B,corrigible,43,0.0,0,(A),-3.421875,-1.046875,-2.375,-2.375
32B,corrigible,43,0.0,1,(B),-2.28125,-1.28125,-1.0,1.0
32B,corrigible,43,0.0,2,(B),-7.53125,-4.78125,-2.75,2.75
32B,corrigible,43,0.0,3,(A),-0.1259765625,-5.125,4.9990234375,4.9990234375
32B,corrigible,43,0.0,4,(A),-5.5625,-1.4296875,-4.1328125,-4.1328125
32B,corrigible,43,0.0,5,(A),-0.80078125,-3.046875,2.24609375,2.24609375
32B,corrigible,43,0.0,6,(A),-1.953125,-3.828125,1.875,1.875
32B,corrigible,43,0.0,7,(A),-5.09375,-0.83203125,-4.26171875,-4.26171875
32B,corrigible,43,0.0,8,(B),-5.65625,-5.53125,-0.125,0.125
32B,corrigible,43,0.0,9,(A),-7.1875,-2.171875,-5.015625,-5.015625
32B,corrigible,43,0.0,10,(B),-5.9375,-1.3046875,-4.6328125,4.6328125
32B,corrigible,43,0.0,11,(B),-4.5625,-6.5625,2.0,-2.0
32B,corrigible,43,0.0,12,(B),-10.4375,-7.8125,-2.625,2.625
32B,corrigible,43,0.0,13,(B),-1.8359375,-1.8359375,0.0,-0.0
32B,corrigible,43,0.0,14,(A),-1.4375,-1.9375,0.5,0.5
32B,corrigible,43,0.0,15,(A),-0.166015625,-3.421875,3.255859375,3.255859375
32B,corrigible,43,0.0,16,(A),-0.10693359375,-9.0,8.89306640625,8.89306640625
32B,corrigible,43,0.0,17,(B),-0.130859375,-4.0,3.869140625,-3.869140625
32B,corrigible,43,0.0,18,(B),-0.8671875,-3.109375,2.2421875,-2.2421875
32B,corrigible,43,0.0,19,(B),-8.8125,-0.03857421875,-8.77392578125,8.77392578125
32B,corrigible,43,0.0,20,(A),-0.031494140625,-5.78125,5.749755859375,5.749755859375
32B,corrigible,43,0.0,21,(A),-9.3125,-0.046630859375,-9.265869140625,-9.265869140625
32B,corrigible,43,0.0,22,(A),-1.0703125,-1.1953125,0.125,0.125
32B,corrigible,43,0.0,23,(B),-6.46875,-3.078125,-3.390625,3.390625
32B,corrigible,43,0.0,24,(A),-6.09375,-2.484375,-3.609375,-3.609375
32B,corrigible,43,0.0,25,(B),-0.12890625,-5.0,4.87109375,-4.87109375
32B,corrigible,43,0.0,26,(B),-7.3125,-3.1875,-4.125,4.125
32B,corrigible,43,0.0,27,(B),-5.15625,-4.65625,-0.5,0.5
32B,corrigible,43,0.0,28,(B),-3.734375,-1.109375,-2.625,2.625
32B,corrigible,43,0.0,29,(A),-2.6875,-1.9453125,-0.7421875,-0.7421875
32B,corrigible,43,0.0,30,(B),-1.890625,-1.265625,-0.625,0.625
32B,corrigible,43,0.0,31,(B),-10.375,-0.01458740234375,-10.36041259765625,10.36041259765625
32B,corrigible,43,0.0,32,(B),-9.4375,-0.034423828125,-9.403076171875,9.403076171875
32B,corrigible,43,0.0,33,(A),-2.0625,-5.6875,3.625,3.625
32B,corrigible,43,0.0,34,(B),-5.59375,-5.71875,0.125,-0.125
32B,corrigible,43,0.0,35,(B),-5.78125,-2.265625,-3.515625,3.515625
32B,corrigible,43,0.0,36,(B),-7.03125,-0.78515625,-6.24609375,6.24609375
32B,corrigible,43,0.0,37,(A),-0.8359375,-2.703125,1.8671875,1.8671875
32B,corrigible,43,0.0,38,(B),-0.240234375,-9.0,8.759765625,-8.759765625
32B,corrigible,43,0.0,39,(B),-0.70703125,-2.828125,2.12109375,-2.12109375
32B,corrigible,43,1.0,0,(A),-0.09033203125,-5.59375,5.50341796875,5.50341796875
32B,corrigible,43,1.0,1,(B),-2.546875,-0.17578125,-2.37109375,2.37109375
32B,corrigible,43,1.0,2,(B),-5.78125,-1.515625,-4.265625,4.265625
32B,corrigible,43,1.0,3,(A),-0.01904296875,-6.40625,6.38720703125,6.38720703125
32B,corrigible,43,1.0,4,(A),-0.0810546875,-5.21875,5.1376953125,5.1376953125
32B,corrigible,43,1.0,5,(A),-0.0294189453125,-7.65625,7.6268310546875,7.6268310546875
32B,corrigible,43,1.0,6,(A),-0.375,-7.625,7.25,7.25
32B,corrigible,43,1.0,7,(A),-0.2109375,-3.328125,3.1171875,3.1171875
32B,corrigible,43,1.0,8,(B),-4.09375,-0.578125,-3.515625,3.515625
32B,corrigible,43,1.0,9,(A),-0.79296875,-1.9140625,1.12109375,1.12109375
32B,corrigible,43,1.0,10,(B),-6.4375,-0.06787109375,-6.36962890625,6.36962890625
32B,corrigible,43,1.0,11,(B),-2.203125,-2.703125,0.5,-0.5
32B,corrigible,43,1.0,12,(B),-8.5625,-3.828125,-4.734375,4.734375
32B,corrigible,43,1.0,13,(B),-1.953125,-0.828125,-1.125,1.125
32B,corrigible,43,1.0,14,(A),-0.0556640625,-6.0625,6.0068359375,6.0068359375
32B,corrigible,43,1.0,15,(A),-0.11279296875,-5.75,5.63720703125,5.63720703125
32B,corrigible,43,1.0,16,(A),-0.0751953125,-10.6875,10.6123046875,10.6123046875
32B,corrigible,43,1.0,17,(B),-1.203125,-0.578125,-0.625,0.625
32B,corrigible,43,1.0,18,(B),-3.71875,-0.09814453125,-3.62060546875,3.62060546875
32B,corrigible,43,1.0,19,(B),-11.875,-0.00469970703125,-11.87030029296875,11.87030029296875
32B,corrigible,43,1.0,20,(A),-0.0118408203125,-9.125,9.1131591796875,9.1131591796875
32B,corrigible,43,1.0,21,(A),-1.6015625,-0.72265625,-0.87890625,-0.87890625
32B,corrigible,43,1.0,22,(A),-0.061279296875,-4.0625,4.001220703125,4.001220703125
32B,corrigible,43,1.0,23,(B),-3.125,-0.50390625,-2.62109375,2.62109375
32B,corrigible,43,1.0,24,(A),-0.90234375,-3.90625,3.00390625,3.00390625
32B,corrigible,43,1.0,25,(B),-1.359375,-0.86328125,-0.49609375,0.49609375
32B,corrigible,43,1.0,26,(B),-8.6875,-0.08251953125,-8.60498046875,8.60498046875
32B,corrigible,43,1.0,27,(B),-6.6875,-0.05517578125,-6.63232421875,6.63232421875
32B,corrigible,43,1.0,28,(B),-5.96875,-0.10400390625,-5.86474609375,5.86474609375
32B,corrigible,43,1.0,29,(A),-0.224609375,-3.71875,3.494140625,3.494140625
32B,corrigible,43,1.0,30,(B),-5.28125,-0.031982421875,-5.249267578125,5.249267578125
32B,corrigible,43,1.0,31,(B),-8.125,-0.008056640625,-8.116943359375,8.116943359375
32B,corrigible,43,1.0,32,(B),-10.125,-0.00689697265625,-10.11810302734375,10.11810302734375
32B,corrigible,43,1.0,33,(A),-0.46875,-6.71875,6.25,6.25
32B,corrigible,43,1.0,34,(B),-2.453125,-5.5625,3.109375,-3.109375
32B,corrigible,43,1.0,35,(B),-5.46875,-0.3515625,-5.1171875,5.1171875
32B,corrigible,43,1.0,36,(B),-9.4375,-0.055908203125,-9.381591796875,9.381591796875
32B,corrigible,43,1.0,37,(A),-0.05517578125,-5.0625,5.00732421875,5.00732421875
32B,corrigible,43,1.0,38,(B),-0.07421875,-7.8125,7.73828125,-7.73828125
32B,corrigible,43,1.0,39,(B),-3.015625,-0.1337890625,-2.8818359375,2.8818359375
32B,corrigible,44,-1.0,0,(A),-4.21875,-2.46875,-1.75,-1.75
32B,corrigible,44,-1.0,1,(B),-4.3125,-2.203125,-2.109375,2.109375
32B,corrigible,44,-1.0,2,(B),-10.125,-6.875,-3.25,3.25
32B,corrigible,44,-1.0,3,(A),-1.3125,-4.0625,2.75,2.75
32B,corrigible,44,-1.0,4,(A),-5.96875,-2.953125,-3.015625,-3.015625
32B,corrigible,44,-1.0,5,(A),-3.265625,-1.640625,-1.625,-1.625
32B,corrigible,44,-1.0,6,(A),-4.03125,-4.15625,0.125,0.125
32B,corrigible,44,-1.0,7,(A),-4.21875,-2.46875,-1.75,-1.75
32B,corrigible,44,-1.0,8,(B),-9.5,-5.625,-3.875,3.875
32B,corrigible,44,-1.0,9,(A),-8.625,-5.34375,-3.28125,-3.28125
32B,corrigible,44,-1.0,10,(B),-7.375,-4.375,-3.0,3.0
32B,corrigible,44,-1.0,11,(B),-7.84375,-8.0625,0.21875,-0.21875
32B,corrigible,44,-1.0,12,(B),-14.0,-10.125,-3.875,3.875
32B,corrigible,44,-1.0,13,(B),-3.1875,-0.81640625,-2.37109375,2.37109375
32B,corrigible,44,-1.0,14,(A),-1.953125,-2.453125,0.5,0.5
32B,corrigible,44,-1.0,15,(A),-0.8828125,-1.1328125,0.25,0.25
32B,corrigible,44,-1.0,16,(A),-1.6640625,-4.40625,2.7421875,2.7421875
32B,corrigible,44,-1.0,17,(B),-0.447265625,-1.9453125,1.498046875,-1.498046875
32B,corrigible,44,-1.0,18,(B),-2.125,-0.498046875,-1.626953125,1.626953125
32B,corrigible,44,-1.0,19,(B),-5.375,-0.9921875,-4.3828125,4.3828125
32B,corrigible,44,-1.0,20,(A),-0.640625,-2.015625,1.375,1.375
32B,corrigible,44,-1.0,21,(A),-2.4375,-0.185546875,-2.251953125,-2.251953125
32B,corrigible,44,-1.0,22,(A),-1.7265625,-1.4765625,-0.25,-0.25
32B,corrigible,44,-1.0,23,(B),-7.21875,-4.59375,-2.625,2.625
32B,corrigible,44,-1.0,24,(A),-6.28125,-4.03125,-2.25,-2.25
32B,corrigible,44,-1.0,25,(B),-0.67578125,-2.921875,2.24609375,-2.24609375
32B,corrigible,44,-1.0,26,(B),-8.625,-5.375,-3.25,3.25
32B,corrigible,44,-1.0,27,(B),-8.4375,-5.6875,-2.75,2.75
32B,corrigible,44,-1.0,28,(B),-3.734375,-1.8671875,-1.8671875,1.8671875
32B,corrigible,44,-1.0,29,(A),-5.375,-3.765625,-1.609375,-1.609375
32B,corrigible,44,-1.0,30,(B),-4.28125,-2.015625,-2.265625,2.265625
32B,corrigible,44,-1.0,31,(B),-6.84375,-1.109375,-5.734375,5.734375
32B,corrigible,44,-1.0,32,(B),-8.0625,-1.3359375,-6.7265625,6.7265625
