model,concept,layer,strength,prompt_idx,matching_answer,logprob_A,logprob_B,logit_diff_AB,logit_diff_matching
8B,corrigible,22,1.0,37,(A),-0.96875,-0.96875,0.0,0.0
8B,corrigible,22,1.0,38,(B),-0.00982666015625,-7.375,7.36517333984375,-7.36517333984375
8B,corrigible,22,1.0,39,(B),-0.86328125,-7.25,6.38671875,-6.38671875
8B,corrigible,23,-1.0,0,(A),-9.4375,-0.314453125,-9.123046875,-9.123046875
8B,corrigible,23,-1.0,1,(B),-1.5234375,-2.390625,0.8671875,-0.8671875
8B,corrigible,23,-1.0,2,(B),-7.875,-0.6171875,-7.2578125,7.2578125
8B,corrigible,23,-1.0,3,(A),-8.25,-0.59765625,-7.65234375,-7.65234375
8B,corrigible,23,-1.0,4,(A),-15.6875,-2.921875,-12.765625,-12.765625
8B,corrigible,23,-1.0,5,(A),-5.4375,-0.80859375,-4.62890625,-4.62890625
8B,corrigible,23,-1.0,6,(A),-15.125,-5.375,-9.75,-9.75
8B,corrigible,23,-1.0,7,(A),-17.0,-3.96875,-13.03125,-13.03125
8B,corrigible,23,-1.0,8,(B),-7.28125,-2.890625,-4.390625,4.390625
8B,corrigible,23,-1.0,9,(A),-13.8125,-0.322265625,-13.490234375,-13.490234375
8B,corrigible,23,-1.0,10,(B),-4.96875,-4.09375,-0.875,0.875
8B,corrigible,23,-1.0,11,(B),-1.734375,-4.5,2.765625,-2.765625
8B,corrigible,23,-1.0,12,(B),-9.5625,-0.419921875,-9.142578125,9.142578125
8B,corrigible,23,-1.0,13,(B),-3.546875,-9.3125,5.765625,-5.765625
8B,corrigible,23,-1.0,14,(A),-14.3125,-3.5625,-10.75,-10.75
8B,corrigible,23,-1.0,15,(A),-0.38671875,-1.140625,0.75390625,0.75390625
8B,corrigible,23,-1.0,16,(A),-0.034423828125,-5.03125,4.996826171875,4.996826171875
8B,corrigible,23,-1.0,17,(B),-0.08447265625,-4.71875,4.63427734375,-4.63427734375
8B,corrigible,23,-1.0,18,(B),-0.1845703125,-4.1875,4.0029296875,-4.0029296875
8B,corrigible,23,-1.0,19,(B),-16.125,-0.01129150390625,-16.11370849609375,16.11370849609375
8B,corrigible,23,-1.0,20,(A),-0.3125,-1.5625,1.25,1.25
8B,corrigible,23,-1.0,21,(A),-13.75,-1.265625,-12.484375,-12.484375
8B,corrigible,23,-1.0,22,(A),-13.8125,-2.171875,-11.640625,-11.640625
8B,corrigible,23,-1.0,23,(B),-12.0,-3.109375,-8.890625,8.890625
8B,corrigible,23,-1.0,24,(A),-5.9375,-1.453125,-4.484375,-4.484375
8B,corrigible,23,-1.0,25,(B),-0.07275390625,-2.953125,2.88037109375,-2.88037109375
8B,corrigible,23,-1.0,26,(B),-7.21875,-0.109375,-7.109375,7.109375
8B,corrigible,23,-1.0,27,(B),-3.0625,-8.5625,5.5,-5.5
8B,corrigible,23,-1.0,28,(B),-11.125,-12.875,1.75,-1.75
8B,corrigible,23,-1.0,29,(A),-16.25,-4.03125,-12.21875,-12.21875
8B,corrigible,23,-1.0,30,(B),-10.875,-12.625,1.75,-1.75
8B,corrigible,23,-1.0,31,(B),-7.5,-0.0072021484375,-7.4927978515625,7.4927978515625
8B,corrigible,23,-1.0,32,(B),-8.375,-2.140625,-6.234375,6.234375
8B,corrigible,23,-1.0,33,(A),-2.671875,-0.921875,-1.75,-1.75
8B,corrigible,23,-1.0,34,(B),-12.625,-3.234375,-9.390625,9.390625
8B,corrigible,23,-1.0,35,(B),-1.515625,-1.015625,-0.5,0.5
8B,corrigible,23,-1.0,36,(B),-5.75,-2.25,-3.5,3.5
8B,corrigible,23,-1.0,37,(A),-13.8125,-0.044677734375,-13.767822265625,-13.767822265625
8B,corrigible,23,-1.0,38,(B),-0.140625,-3.640625,3.5,-3.5
8B,corrigible,23,-1.0,39,(B),-1.1484375,-9.0,7.8515625,-7.8515625
8B,corrigible,23,0.0,0,(A),-2.53125,-1.28125,-1.25,-1.25
8B,corrigible,23,0.0,1,(B),-0.13671875,-6.625,6.48828125,-6.48828125
8B,corrigible,23,0.0,2,(B),-10.3125,-0.1826171875,-10.1298828125,10.1298828125
8B,corrigible,23,0.0,3,(A),-3.09375,-4.21875,1.125,1.125
8B,corrigible,23,0.0,4,(A),-17.125,-7.125,-10.0,-10.0
8B,corrigible,23,0.0,5,(A),-1.015625,-3.515625,2.5,2.5
8B,corrigible,23,0.0,6,(A),-15.75,-10.0,-5.75,-5.75
8B,corrigible,23,0.0,7,(A),-18.125,-4.28125,-13.84375,-13.84375
8B,corrigible,23,0.0,8,(B),-10.125,-2.109375,-8.015625,8.015625
8B,corrigible,23,0.0,9,(A),-11.9375,-0.462890625,-11.474609375,-11.474609375
8B,corrigible,23,0.0,10,(B),-8.625,-3.0,-5.625,5.625
8B,corrigible,23,0.0,11,(B),-0.69140625,-4.6875,3.99609375,-3.99609375
8B,corrigible,23,0.0,12,(B),-11.5,-0.1435546875,-11.3564453125,11.3564453125
8B,corrigible,23,0.0,13,(B),-2.859375,-7.75,4.890625,-4.890625
8B,corrigible,23,0.0,14,(A),-11.9375,-4.4375,-7.5,-7.5
8B,corrigible,23,0.0,15,(A),-0.00013446807861328125,-9.0,8.999865531921387,8.999865531921387
8B,corrigible,23,0.0,16,(A),-0.003814697265625,-9.125,9.121185302734375,9.121185302734375
8B,corrigible,23,0.0,17,(B),-0.08251953125,-3.578125,3.49560546875,-3.49560546875
8B,corrigible,23,0.0,18,(B),-0.53125,-1.53125,1.0,-1.0
8B,corrigible,23,0.0,19,(B),-19.875,-0.0027008056640625,-19.872299194335938,19.872299194335938
8B,corrigible,23,0.0,20,(A),-0.005218505859375,-7.5,7.494781494140625,7.494781494140625
8B,corrigible,23,0.0,21,(A),-14.875,-1.484375,-13.390625,-13.390625
8B,corrigible,23,0.0,22,(A),-11.375,-3.125,-8.25,-8.25
8B,corrigible,23,0.0,23,(B),-12.4375,-3.578125,-8.859375,8.859375
8B,corrigible,23,0.0,24,(A),-1.609375,-4.75,3.140625,3.140625
8B,corrigible,23,0.0,25,(B),-0.87890625,-1.0078125,0.12890625,-0.12890625
8B,corrigible,23,0.0,26,(B),-10.4375,-0.0849609375,-10.3525390625,10.3525390625
8B,corrigible,23,0.0,27,(B),-2.140625,-7.625,5.484375,-5.484375
8B,corrigible,23,0.0,28,(B),-9.9375,-11.9375,2.0,-2.0
8B,corrigible,23,0.0,29,(A),-15.0,-5.125,-9.875,-9.875
8B,corrigible,23,0.0,30,(B),-8.625,-11.375,2.75,-2.75
8B,corrigible,23,0.0,31,(B),-10.125,-0.0023345947265625,-10.122665405273438,10.122665405273438
8B,corrigible,23,0.0,32,(B),-13.5625,-3.59375,-9.96875,9.96875
8B,corrigible,23,0.0,33,(A),-1.203125,-5.34375,4.140625,4.140625
8B,corrigible,23,0.0,34,(B),-10.0625,-2.828125,-7.234375,7.234375
8B,corrigible,23,0.0,35,(B),-2.09375,-0.58984375,-1.50390625,1.50390625
8B,corrigible,23,0.0,36,(B),-6.21875,-2.09375,-4.125,4.125
8B,corrigible,23,0.0,37,(A),-5.21875,-0.08349609375,-5.13525390625,-5.13525390625
8B,corrigible,23,0.0,38,(B),-0.01116943359375,-6.25,6.23883056640625,-6.23883056640625
8B,corrigible,23,0.0,39,(B),-0.62890625,-8.875,8.24609375,-8.24609375
8B,corrigible,23,1.0,0,(A),-0.5625,-3.5625,3.0,3.0
8B,corrigible,23,1.0,1,(B),-0.08642578125,-4.84375,4.75732421875,-4.75732421875
8B,corrigible,23,1.0,2,(B),-12.1875,-0.048583984375,-12.138916015625,12.138916015625
8B,corrigible,23,1.0,3,(A),-1.3125,-7.0625,5.75,5.75
8B,corrigible,23,1.0,4,(A),-13.5625,-9.3125,-4.25,-4.25
8B,corrigible,23,1.0,5,(A),-0.30078125,-6.1875,5.88671875,5.88671875
8B,corrigible,23,1.0,6,(A),-13.375,-13.5,0.125,0.125
8B,corrigible,23,1.0,7,(A),-15.6875,-4.9375,-10.75,-10.75
8B,corrigible,23,1.0,8,(B),-12.125,-1.625,-10.5,10.5
8B,corrigible,23,1.0,9,(A),-9.375,-1.8671875,-7.5078125,-7.5078125
8B,corrigible,23,1.0,10,(B),-11.6875,-2.59375,-9.09375,9.09375
8B,corrigible,23,1.0,11,(B),-0.40625,-3.90625,3.5,-3.5
8B,corrigible,23,1.0,12,(B),-12.4375,-0.078125,-12.359375,12.359375
8B,corrigible,23,1.0,13,(B),-6.9375,-4.8125,-2.125,2.125
8B,corrigible,23,1.0,14,(A),-7.53125,-5.65625,-1.875,-1.875
8B,corrigible,23,1.0,15,(A),-7.62939453125e-06,-12.75,12.749992370605469,12.749992370605469
8B,corrigible,23,1.0,16,(A),-0.0021820068359375,-10.625,10.622817993164062,10.622817993164062
8B,corrigible,23,1.0,17,(B),-3.625,-0.125,-3.5,3.5
8B,corrigible,23,1.0,18,(B),-4.34375,-0.08984375,-4.25390625,4.25390625
8B,corrigible,23,1.0,19,(B),-20.5,-0.00162506103515625,-20.498374938964844,20.498374938964844
8B,corrigible,23,1.0,20,(A),-0.0020294189453125,-9.625,9.622970581054688,9.622970581054688
8B,corrigible,23,1.0,21,(A),-13.375,-2.84375,-10.53125,-10.53125
8B,corrigible,23,1.0,22,(A),-6.28125,-5.15625,-1.125,-1.125
8B,corrigible,23,1.0,23,(B),-11.4375,-3.8125,-7.625,7.625
8B,corrigible,23,1.0,24,(A),-0.7734375,-7.03125,6.2578125,6.2578125
8B,corrigible,23,1.0,25,(B),-3.140625,-0.89453125,-2.24609375,2.24609375
8B,corrigible,23,1.0,26,(B),-12.0625,-0.0771484375,-11.9853515625,11.9853515625
8B,corrigible,23,1.0,27,(B),-3.265625,-4.625,1.359375,-1.359375
8B,corrigible,23,1.0,28,(B),-8.75,-9.125,0.375,-0.375
8B,corrigible,23,1.0,29,(A),-9.6875,-5.90625,-3.78125,-3.78125
8B,corrigible,23,1.0,30,(B),-8.5,-8.25,-0.25,0.25
8B,corrigible,23,1.0,31,(B),-12.5,-0.0030670166015625,-12.496932983398438,12.496932983398438
8B,corrigible,23,1.0,32,(B),-15.5625,-4.09375,-11.46875,11.46875
8B,corrigible,23,1.0,33,(A),-1.3125,-7.9375,6.625,6.625
8B,corrigible,23,1.0,34,(B),-7.1875,-3.453125,-3.734375,3.734375
8B,corrigible,23,1.0,35,(B),-4.40625,-0.166015625,-4.240234375,4.240234375
8B,corrigible,23,1.0,36,(B),-9.1875,-1.671875,-7.515625,7.515625
8B,corrigible,23,1.0,37,(A),-0.2197265625,-2.46875,2.2490234375,2.2490234375
8B,corrigible,23,1.0,38,(B),-0.0072021484375,-7.75,7.7427978515625,-7.7427978515625
8B,corrigible,23,1.0,39,(B),-0.52734375,-6.65625,6.12890625,-6.12890625
8B,corrigible,24,-1.0,0,(A),-4.09375,-0.9765625,-3.1171875,-3.1171875
8B,corrigible,24,-1.0,1,(B),-1.0390625,-4.65625,3.6171875,-3.6171875
8B,corrigible,24,-1.0,2,(B),-11.3125,-0.298828125,-11.013671875,11.013671875
8B,corrigible,24,-1.0,3,(A),-3.953125,-1.5859375,-2.3671875,-2.3671875
8B,corrigible,24,-1.0,4,(A),-16.5,-6.15625,-10.34375,-10.34375
8B,corrigible,24,-1.0,5,(A),-1.59375,-2.84375,1.25,1.25
8B,corrigible,24,-1.0,6,(A),-15.5625,-8.8125,-6.75,-6.75
8B,corrigible,24,-1.0,7,(A),-17.625,-5.21875,-12.40625,-12.40625
8B,corrigible,24,-1.0,8,(B),-10.75,-2.265625,-8.484375,8.484375
8B,corrigible,24,-1.0,9,(A),-14.0,-0.99609375,-13.00390625,-13.00390625
8B,corrigible,24,-1.0,10,(B),-8.8125,-2.65625,-6.15625,6.15625
8B,corrigible,24,-1.0,11,(B),-3.125,-5.75,2.625,-2.625
8B,corrigible,24,-1.0,12,(B),-12.375,-0.263671875,-12.111328125,12.111328125
8B,corrigible,24,-1.0,13,(B),-3.8125,-8.0625,4.25,-4.25
8B,corrigible,24,-1.0,14,(A),-12.875,-4.78125,-8.09375,-8.09375
8B,corrigible,24,-1.0,15,(A),-0.0004596710205078125,-7.75,7.749540328979492,7.749540328979492
8B,corrigible,24,-1.0,16,(A),-0.0079345703125,-9.25,9.2420654296875,9.2420654296875
8B,corrigible,24,-1.0,17,(B),-0.177734375,-2.671875,2.494140625,-2.494140625
8B,corrigible,24,-1.0,18,(B),-0.287109375,-2.78125,2.494140625,-2.494140625
8B,corrigible,24,-1.0,19,(B),-19.25,-0.0028076171875,-19.2471923828125,19.2471923828125
8B,corrigible,24,-1.0,20,(A),-0.0050048828125,-7.5,7.4949951171875,7.4949951171875
8B,corrigible,24,-1.0,21,(A),-14.375,-2.265625,-12.109375,-12.109375
8B,corrigible,24,-1.0,22,(A),-12.25,-2.984375,-9.265625,-9.265625
8B,corrigible,24,-1.0,23,(B),-12.0,-3.359375,-8.640625,8.640625
8B,corrigible,24,-1.0,24,(A),-2.96875,-3.96875,1.0,1.0
8B,corrigible,24,-1.0,25,(B),-0.287109375,-1.5390625,1.251953125,-1.251953125
8B,corrigible,24,-1.0,26,(B),-11.6875,-0.0693359375,-11.6181640625,11.6181640625
8B,corrigible,24,-1.0,27,(B),-3.4375,-7.6875,4.25,-4.25
8B,corrigible,24,-1.0,28,(B),-11.625,-13.25,1.625,-1.625
8B,corrigible,24,-1.0,29,(A),-16.0,-5.78125,-10.21875,-10.21875
8B,corrigible,24,-1.0,30,(B),-10.0,-11.75,1.75,-1.75
8B,corrigible,24,-1.0,31,(B),-12.0,-0.0037078857421875,-11.996292114257812,11.996292114257812
8B,corrigible,24,-1.0,32,(B),-11.5,-1.625,-9.875,9.875
8B,corrigible,24,-1.0,33,(A),-1.078125,-3.828125,2.75,2.75
8B,corrigible,24,-1.0,34,(B),-11.875,-3.984375,-7.890625,7.890625
8B,corrigible,24,-1.0,35,(B),-3.546875,-1.2890625,-2.2578125,2.2578125
8B,corrigible,24,-1.0,36,(B),-7.125,-2.484375,-4.640625,4.640625
8B,corrigible,24,-1.0,37,(A),-8.5625,-0.0869140625,-8.4755859375,-8.4755859375
8B,corrigible,24,-1.0,38,(B),-0.057373046875,-6.5625,6.505126953125,-6.505126953125
8B,corrigible,24,-1.0,39,(B),-1.59375,-9.5,7.90625,-7.90625
8B,corrigible,24,0.0,0,(A),-2.53125,-1.28125,-1.25,-1.25
8B,corrigible,24,0.0,1,(B),-0.13671875,-6.625,6.48828125,-6.48828125
8B,corrigible,24,0.0,2,(B),-10.3125,-0.1826171875,-10.1298828125,10.1298828125
8B,corrigible,24,0.0,3,(A),-3.09375,-4.21875,1.125,1.125
8B,corrigible,24,0.0,4,(A),-17.125,-7.125,-10.0,-10.0
8B,corrigible,24,0.0,5,(A),-1.015625,-3.515625,2.5,2.5
8B,corrigible,24,0.0,6,(A),-15.75,-10.0,-5.75,-5.75
8B,corrigible,24,0.0,7,(A),-18.125,-4.28125,-13.84375,-13.84375
8B,corrigible,24,0.0,8,(B),-10.125,-2.109375,-8.015625,8.015625
8B,corrigible,24,0.0,9,(A),-11.9375,-0.462890625,-11.474609375,-11.474609375
8B,corrigible,24,0.0,10,(B),-8.625,-3.0,-5.625,5.625
8B,corrigible,24,0.0,11,(B),-0.69140625,-4.6875,3.99609375,-3.99609375
8B,corrigible,24,0.0,12,(B),-11.5,-0.1435546875,-11.3564453125,11.3564453125
8B,corrigible,24,0.0,13,(B),-2.859375,-7.75,4.890625,-4.890625
8B,corrigible,24,0.0,14,(A),-11.9375,-4.4375,-7.5,-7.5
8B,corrigible,24,0.0,15,(A),-0.00013446807861328125,-9.0,8.999865531921387,8.999865531921387
8B,corrigible,24,0.0,16,(A),-0.003814697265625,-9.125,9.121185302734375,9.121185302734375
8B,corrigible,24,0.0,17,(B),-0.08251953125,-3.578125,3.49560546875,-3.49560546875
8B,corrigible,24,0.0,18,(B),-0.53125,-1.53125,1.0,-1.0
8B,corrigible,24,0.0,19,(B),-19.875,-0.0027008056640625,-19.872299194335938,19.872299194335938
8B,corrigible,24,0.0,20,(A),-0.005218505859375,-7.5,7.494781494140625,7.494781494140625
8B,corrigible,24,0.0,21,(A),-14.875,-1.484375,-13.390625,-13.390625
8B,corrigible,24,0.0,22,(A),-11.375,-3.125,-8.25,-8.25
8B,corrigible,24,0.0,23,(B),-12.4375,-3.578125,-8.859375,8.859375
8B,corrigible,24,0.0,24,(A),-1.609375,-4.75,3.140625,3.140625
8B,corrigible,24,0.0,25,(B),-0.87890625,-1.0078125,0.12890625,-0.12890625
8B,corrigible,24,0.0,26,(B),-10.4375,-0.0849609375,-10.3525390625,10.3525390625
8B,corrigible,24,0.0,27,(B),-2.140625,-7.625,5.484375,-5.484375
8B,corrigible,24,0.0,28,(B),-9.9375,-11.9375,2.0,-2.0
8B,corrigible,24,0.0,29,(A),-15.0,-5.125,-9.875,-9.875
8B,corrigible,24,0.0,30,(B),-8.625,-11.375,2.75,-2.75
8B,corrigible,24,0.0,31,(B),-10.125,-0.0023345947265625,-10.122665405273438,10.122665405273438
8B,corrigible,24,0.0,32,(B),-13.5625,-3.59375,-9.96875,9.96875
8B,corrigible,24,0.0,33,(A),-1.203125,-5.34375,4.140625,4.140625
8B,corrigible,24,0.0,34,(B),-10.0625,-2.828125,-7.234375,7.234375
8B,corrigible,24,0.0,35,(B),-2.09375,-0.58984375,-1.50390625,1.50390625
8B,corrigible,24,0.0,36,(B),-6.21875,-2.09375,-4.125,4.125
8B,corrigible,24,0.0,37,(A),-5.21875,-0.08349609375,-5.13525390625,-5.13525390625
8B,corrigible,24,0.0,38,(B),-0.01116943359375,-6.25,6.23883056640625,-6.23883056640625
8B,corrigible,24,0.0,39,(B),-0.62890625,-8.875,8.24609375,-8.24609375
8B,corrigible,24,1.0,0,(A),-1.8203125,-1.8203125,0.0,0.0
8B,corrigible,24,1.0,1,(B),-0.12060546875,-4.625,4.50439453125,-4.50439453125
8B,corrigible,24,1.0,2,(B),-8.8125,-0.2001953125,-8.6123046875,8.6123046875
8B,corrigible,24,1.0,3,(A),-2.875,-5.25,2.375,2.375
8B,corrigible,24,1.0,4,(A),-14.5625,-7.53125,-7.03125,-7.03125
8B,corrigible,24,1.0,5,(A),-0.71484375,-4.09375,3.37890625,3.37890625
8B,corrigible,24,1.0,6,(A),-14.375,-11.25,-3.125,-3.125
8B,corrigible,24,1.0,7,(A),-16.5,-3.09375,-13.40625,-13.40625
8B,corrigible,24,1.0,8,(B),-9.75,-2.890625,-6.859375,6.859375
8B,corrigible,24,1.0,9,(A),-9.25,-1.109375,-8.140625,-8.140625
8B,corrigible,24,1.0,10,(B),-9.125,-4.09375,-5.03125,5.03125
8B,corrigible,24,1.0,11,(B),-0.46875,-4.71875,4.25,-4.25
8B,corrigible,24,1.0,12,(B),-9.6875,-0.181640625,-9.505859375,9.505859375
8B,corrigible,24,1.0,13,(B),-3.109375,-7.46875,4.359375,-4.359375
8B,corrigible,24,1.0,14,(A),-9.0,-4.125,-4.875,-4.875
8B,corrigible,24,1.0,15,(A),-0.00012969970703125,-9.25,9.249870300292969,9.249870300292969
8B,corrigible,24,1.0,16,(A),-0.00390625,-8.75,8.74609375,8.74609375
8B,corrigible,24,1.0,17,(B),-0.3359375,-1.8359375,1.5,-1.5
8B,corrigible,24,1.0,18,(B),-1.8828125,-0.3828125,-1.5,1.5
8B,corrigible,24,1.0,19,(B),-18.25,-0.003997802734375,-18.246002197265625,18.246002197265625
8B,corrigible,24,1.0,20,(A),-0.005859375,-7.25,7.244140625,7.244140625
8B,corrigible,24,1.0,21,(A),-13.6875,-1.046875,-12.640625,-12.640625
8B,corrigible,24,1.0,22,(A),-7.9375,-3.796875,-4.140625,-4.140625
8B,corrigible,24,1.0,23,(B),-10.8125,-3.8125,-7.0,7.0
8B,corrigible,24,1.0,24,(A),-1.6015625,-5.84375,4.2421875,4.2421875
8B,corrigible,24,1.0,25,(B),-1.7578125,-1.1328125,-0.625,0.625
8B,corrigible,24,1.0,26,(B),-9.125,-0.267578125,-8.857421875,8.857421875
8B,corrigible,24,1.0,27,(B),-2.5,-6.875,4.375,-4.375
8B,corrigible,24,1.0,28,(B),-8.0625,-10.4375,2.375,-2.375
8B,corrigible,24,1.0,29,(A),-11.125,-4.0,-7.125,-7.125
8B,corrigible,24,1.0,30,(B),-8.25,-9.5,1.25,-1.25
8B,corrigible,24,1.0,31,(B),-8.875,-0.006866455078125,-8.868133544921875,8.868133544921875
8B,corrigible,24,1.0,32,(B),-13.6875,-5.0625,-8.625,8.625
8B,corrigible,24,1.0,33,(A),-2.140625,-7.03125,4.890625,4.890625
8B,corrigible,24,1.0,34,(B),-8.125,-3.34375,-4.78125,4.78125
8B,corrigible,24,1.0,35,(B),-2.640625,-0.26171875,-2.37890625,2.37890625
8B,corrigible,24,1.0,36,(B),-6.34375,-1.8359375,-4.5078125,4.5078125
8B,corrigible,24,1.0,37,(A),-2.078125,-0.322265625,-1.755859375,-1.755859375
8B,corrigible,24,1.0,38,(B),-0.00860595703125,-6.25,6.24139404296875,-6.24139404296875
8B,corrigible,24,1.0,39,(B),-0.1416015625,-8.5,8.3583984375,-8.3583984375
8B,corrigible,25,-1.0,0,(A),-4.6875,-1.078125,-3.609375,-3.609375
8B,corrigible,25,-1.0,1,(B),-0.921875,-4.1875,3.265625,-3.265625
8B,corrigible,25,-1.0,2,(B),-10.9375,-0.28515625,-10.65234375,10.65234375
8B,corrigible,25,-1.0,3,(A),-5.15625,-2.390625,-2.765625,-2.765625
8B,corrigible,25,-1.0,4,(A),-18.0,-7.75,-10.25,-10.25
8B,corrigible,25,-1.0,5,(A),-2.328125,-2.703125,0.375,0.375
8B,corrigible,25,-1.0,6,(A),-16.875,-10.25,-6.625,-6.625
8B,corrigible,25,-1.0,7,(A),-19.5,-7.375,-12.125,-12.125
8B,corrigible,25,-1.0,8,(B),-11.5625,-4.0625,-7.5,7.5
8B,corrigible,25,-1.0,9,(A),-14.625,-2.375,-12.25,-12.25
8B,corrigible,25,-1.0,10,(B),-9.8125,-3.6875,-6.125,6.125
8B,corrigible,25,-1.0,11,(B),-3.03125,-5.65625,2.625,-2.625
8B,corrigible,25,-1.0,12,(B),-11.75,-0.22265625,-11.52734375,11.52734375
8B,corrigible,25,-1.0,13,(B),-5.90625,-9.25,3.34375,-3.34375
8B,corrigible,25,-1.0,14,(A),-14.5,-6.0,-8.5,-8.5
8B,corrigible,25,-1.0,15,(A),-0.00055694580078125,-7.5,7.499443054199219,7.499443054199219
8B,corrigible,25,-1.0,16,(A),-0.01556396484375,-8.0,7.98443603515625,7.98443603515625
8B,corrigible,25,-1.0,17,(B),-0.3828125,-2.140625,1.7578125,-1.7578125
8B,corrigible,25,-1.0,18,(B),-0.578125,-2.578125,2.0,-2.0
8B,corrigible,25,-1.0,19,(B),-19.0,-0.004547119140625,-18.995452880859375,18.995452880859375
8B,corrigible,25,-1.0,20,(A),-0.00885009765625,-6.5,6.49114990234375,6.49114990234375
8B,corrigible,25,-1.0,21,(A),-16.375,-4.0625,-12.3125,-12.3125
8B,corrigible,25,-1.0,22,(A),-13.5625,-4.0625,-9.5,-9.5
8B,corrigible,25,-1.0,23,(B),-12.75,-4.53125,-8.21875,8.21875
8B,corrigible,25,-1.0,24,(A),-3.15625,-3.90625,0.75,0.75
8B,corrigible,25,-1.0,25,(B),-0.59765625,-0.97265625,0.375,-0.375
8B,corrigible,25,-1.0,26,(B),-11.125,-0.12451171875,-11.00048828125,11.00048828125
8B,corrigible,25,-1.0,27,(B),-4.5625,-8.4375,3.875,-3.875
8B,corrigible,25,-1.0,28,(B),-12.5,-13.625,1.125,-1.125
8B,corrigible,25,-1.0,29,(A),-17.375,-7.15625,-10.21875,-10.21875
8B,corrigible,25,-1.0,30,(B),-12.25,-13.875,1.625,-1.625
8B,corrigible,25,-1.0,31,(B),-11.25,-0.003082275390625,-11.246917724609375,11.246917724609375
8B,corrigible,25,-1.0,32,(B),-12.25,-2.875,-9.375,9.375
8B,corrigible,25,-1.0,33,(A),-1.5078125,-3.765625,2.2578125,2.2578125
8B,corrigible,25,-1.0,34,(B),-11.875,-4.28125,-7.59375,7.59375
8B,corrigible,25,-1.0,35,(B),-2.609375,-1.109375,-1.5,1.5
8B,corrigible,25,-1.0,36,(B),-8.1875,-3.203125,-4.984375,4.984375
8B,corrigible,25,-1.0,37,(A),-8.8125,-0.1572265625,-8.6552734375,-8.6552734375
8B,corrigible,25,-1.0,38,(B),-0.0341796875,-6.28125,6.2470703125,-6.2470703125
8B,corrigible,25,-1.0,39,(B),-2.390625,-9.375,6.984375,-6.984375
8B,corrigible,25,0.0,0,(A),-2.53125,-1.28125,-1.25,-1.25
8B,corrigible,25,0.0,1,(B),-0.13671875,-6.625,6.48828125,-6.48828125
8B,corrigible,25,0.0,2,(B),-10.3125,-0.1826171875,-10.1298828125,10.1298828125
8B,corrigible,25,0.0,3,(A),-3.09375,-4.21875,1.125,1.125
8B,corrigible,25,0.0,4,(A),-17.125,-7.125,-10.0,-10.0
8B,corrigible,25,0.0,5,(A),-1.015625,-3.515625,2.5,2.5
8B,corrigible,25,0.0,6,(A),-15.75,-10.0,-5.75,-5.75
8B,corrigible,25,0.0,7,(A),-18.125,-4.28125,-13.84375,-13.84375
8B,corrigible,25,0.0,8,(B),-10.125,-2.109375,-8.015625,8.015625
8B,corrigible,25,0.0,9,(A),-11.9375,-0.462890625,-11.474609375,-11.474609375
8B,corrigible,25,0.0,10,(B),-8.625,-3.0,-5.625,5.625
8B,corrigible,25,0.0,11,(B),-0.69140625,-4.6875,3.99609375,-3.99609375
8B,corrigible,25,0.0,12,(B),-11.5,-0.1435546875,-11.3564453125,11.3564453125
8B,corrigible,25,0.0,13,(B),-2.859375,-7.75,4.890625,-4.890625
8B,corrigible,25,0.0,14,(A),-11.9375,-4.4375,-7.5,-7.5
8B,corrigible,25,0.0,15,(A),-0.00013446807861328125,-9.0,8.999865531921387,8.999865531921387
8B,corrigible,25,0.0,16,(A),-0.003814697265625,-9.125,9.121185302734375,9.121185302734375
8B,corrigible,25,0.0,17,(B),-0.08251953125,-3.578125,3.49560546875,-3.49560546875
8B,corrigible,25,0.0,18,(B),-0.53125,-1.53125,1.0,-1.0
8B,corrigible,25,0.0,19,(B),-19.875,-0.0027008056640625,-19.872299194335938,19.872299194335938
8B,corrigible,25,0.0,20,(A),-0.005218505859375,-7.5,7.494781494140625,7.494781494140625
8B,corrigible,25,0.0,21,(A),-14.875,-1.484375,-13.390625,-13.390625
8B,corrigible,25,0.0,22,(A),-11.375,-3.125,-8.25,-8.25
8B,corrigible,25,0.0,23,(B),-12.4375,-3.578125,-8.859375,8.859375
8B,corrigible,25,0.0,24,(A),-1.609375,-4.75,3.140625,3.140625
8B,corrigible,25,0.0,25,(B),-0.87890625,-1.0078125,0.12890625,-0.12890625
8B,corrigible,25,0.0,26,(B),-10.4375,-0.0849609375,-10.3525390625,10.3525390625
8B,corrigible,25,0.0,27,(B),-2.140625,-7.625,5.484375,-5.484375
8B,corrigible,25,0.0,28,(B),-9.9375,-11.9375,2.0,-2.0
8B,corrigible,25,0.0,29,(A),-15.0,-5.125,-9.875,-9.875
8B,corrigible,25,0.0,30,(B),-8.625,-11.375,2.75,-2.75
8B,corrigible,25,0.0,31,(B),-10.125,-0.0023345947265625,-10.122665405273438,10.122665405273438
8B,corrigible,25,0.0,32,(B),-13.5625,-3.59375,-9.96875,9.96875
8B,corrigible,25,0.0,33,(A),-1.203125,-5.34375,4.140625,4.140625
8B,corrigible,25,0.0,34,(B),-10.0625,-2.828125,-7.234375,7.234375
8B,corrigible,25,0.0,35,(B),-2.09375,-0.58984375,-1.50390625,1.50390625
8B,corrigible,25,0.0,36,(B),-6.21875,-2.09375,-4.125,4.125
